14.2389,0.315549,-0.15933,-0.288926,0.00244645,-0.00197339,-0.00290857,0
14.2589,0.315569,-0.159304,-0.288905,0.00245221,-0.00230203,-0.00226315,0
14.2789,0.315555,-0.159281,-0.288898,0.00246315,-0.00251516,-0.00239565,0
14.2989,0.315562,-0.1593,-0.288901,0.00263285,-0.00238269,-0.00235433,0
14.3189,0.315536,-0.159341,-0.288928,0.00231601,-0.00204249,-0.00272606,0
14.3389,0.315546,-0.159359,-0.288873,0.00255302,-0.00234753,-0.00307613,0
14.3589,0.315516,-0.159345,-0.288904,0.00241763,-0.00223328,-0.00333288,0
14.3789,0.31552,-0.159369,-0.288955,0.00172722,-0.00106843,-0.0017972,0
14.3989,0.315542,-0.15936,-0.288958,0.00211099,-0.000635502,-0.0014673,0
14.4189,0.315558,-0.159343,-0.288956,0.00191656,-0.00107445,-0.00141518,0
14.4389,0.315557,-0.159318,-0.288944,0.00177816,-0.00136325,-0.00185649,0
14.4589,0.315546,-0.159341,-0.288904,0.00228899,-0.00173922,-0.0020671,0
14.4789,0.315534,-0.159382,-0.288927,0.000521491,3.42531e-05,-0.000289139,0
14.4989,0.315562,-0.159364,-0.28892,0.00187476,-0.00152909,-0.00181316,0
14.5189,0.315546,-0.159386,-0.288924,0.00168254,-0.00149306,-0.00144403,0
14.5389,0.315515,-0.159399,-0.28893,0.000702204,-5.59055e-05,-2.80237e-05,0
14.5589,0.315545,-0.159371,-0.288948,0.00200659,-0.00121983,-0.00138992,0
14.5789,0.315539,-0.159361,-0.288992,0.00165525,-0.00139106,-0.00159477,0
14.5989,0.315527,-0.159375,-0.288985,0.000827094,0.000565103,-0.000143283,0
14.6189,0.315534,-0.159357,-0.288951,0.00191668,-0.00075351,-0.0014299,0
14.6389,0.315542,-0.159339,-0.288941,0.00178153,-0.000948978,-0.00220007,0
14.6589,0.315541,-0.159367,-0.288945,0.00189099,-0.00131591,-0.00181515,0
14.6789,0.315528,-0.159357,-0.288926,0.00246487,-0.00161038,-0.00253502,0
14.6989,0.315527,-0.159401,-0.288941,0.000412795,0.000217629,-4.77284e-05,0
14.7189,0.315539,-0.159321,-0.288905,0.0014131,-0.00153906,-0.00170462,0
14.7389,0.315543,-0.159323,-0.288902,0.00174803,-0.00149269,-0.00165841,0
14.7589,0.315562,-0.159312,-0.28895,0.00190765,-0.00170146,-0.00163093,0
14.7789,0.31557,-0.159357,-0.288965,0.00240618,-0.00176015,-0.00179245,0
14.7989,0.315585,-0.159347,-0.288945,0.00207916,-0.00180808,-0.00230997,0
