timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
788694644,23617696,31.0276903,121.4409744,-2.39064,-6.17816,-9.20788,0.000512231,0.000809682,0.0,0.191281,-0.249386,0.282503,0.171369,-0.00535803,-0.00263178,0.038596,7.34415,-1.55142,-8.36444,-1.24513,2.14036,10.4283,-0.282503,0.131407,0.205777,0.307702,0.255367,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
788798550,23617696,31.0276903,121.4409744,-2.36635,-6.2118,-9.1646,0.000512231,0.000809682,0.0,0.138916,-0.225602,0.365098,0.276462,-0.00535803,-0.00263178,0.038596,8.8063,2.01367,-1.1127,-1.24527,2.14036,10.3851,-0.365098,0.121983,0.203395,0.227854,0.211611,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
788898505,23617696,31.0276903,121.4409744,-2.35607,-6.23265,-9.08129,0.000512231,0.000809682,0.0,0.106236,-0.250868,0.410369,0.373876,-0.00535803,-0.00263178,0.038596,2.38835,-10.3832,-6.49885,-1.2485,2.14036,10.3017,-0.410369,0.131581,0.205326,0.300508,0.251965,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
788999279,23617696,31.0276903,121.4409744,-2.34843,-6.25497,-8.99822,0.000512231,0.000809682,0.0,0.0730805,-0.236463,0.437991,0.442422,-0.00535803,-0.00263178,0.038596,5.05343,-2.30548,4.6008,-1.2504,2.14036,10.2187,-0.437991,0.121479,0.201326,0.236976,0.214588,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789103341,23617696,31.0276903,121.4409744,-2.34377,-6.2804,-8.86961,0.000512231,0.000809682,0.0,0.0474456,-0.267567,0.382545,0.466112,-0.00535803,-0.00263178,0.038596,0.724151,-6.99623,-12.0533,-1.25213,2.14036,10.0901,-0.382545,0.13188,0.204778,0.311817,0.257099,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789203583,23617696,31.0276903,121.4409744,-2.34358,-6.30552,-8.80936,0.000512231,0.000809682,0.0,0.0189951,-0.260005,0.351385,0.442951,-0.00535803,-0.00263178,0.038596,0.329954,-0.142323,8.95145,-1.254,2.14036,10.0298,-0.351385,0.122211,0.202196,0.256222,0.224838,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789304050,23617696,31.0276903,121.4409744,-2.34808,-6.33015,-8.77221,0.000512231,0.000809682,0.0,-0.0521405,-0.257828,0.316751,0.40176,-0.00535803,-0.00263178,0.038596,-6.49495,-2.15035,10.3027,-1.25581,2.14036,9.99266,-0.316751,0.132727,0.20432,0.321091,0.262053,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789408116,23617696,31.0276903,121.4409744,-2.36076,-6.34924,-8.68582,0.000512231,0.000809682,0.0,-0.0670743,-0.227527,0.322065,0.448355,-0.00535803,-0.00263178,0.038596,0.682575,-6.07259,5.54228,-1.2579,2.14036,9.90628,-0.322065,0.122651,0.202775,0.248549,0.222304,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789508162,23617696,31.0276903,121.4409744,-2.38037,-6.3604,-8.60173,0.000512231,0.000809682,0.0,-0.150101,-0.155551,0.299434,0.463669,-0.00535803,-0.00263178,0.038596,-1.89725,-0.21266,5.57581,-1.25935,2.14036,9.82218,-0.299434,0.133966,0.20558,0.31987,0.262824,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789609018,23617696,31.0276903,121.4409744,-2.40387,-6.36843,-8.53107,0.000512231,0.000809682,0.0,-0.147509,-0.160855,0.260118,0.446755,-0.00535803,-0.00263178,0.038596,0.0318785,0.0264047,-6.93345,-1.26114,2.14036,9.75153,-0.260118,0.12284,0.202302,0.234895,0.215645,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789708944,23617696,31.0276903,121.4409744,-2.43181,-6.37324,-8.41348,0.000512231,0.000809682,0.0,-0.184815,-0.126072,0.288577,0.541822,-0.00535803,-0.00263178,0.038596,-3.00944,-2.59969,-2.70019,-1.26183,2.14036,9.63393,-0.288577,0.133328,0.20591,0.309277,0.257359,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789812980,23617696,31.0276903,121.4409744,-2.46071,-6.37846,-8.36871,0.000512231,0.000809682,0.0,-0.192329,-0.110629,0.257542,0.497472,-0.00535803,-0.00263178,0.038596,2.00557,-1.17065,-0.15561,-1.26137,2.14036,9.58916,-0.257542,0.123315,0.203368,0.234108,0.215056,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
789913735,23617696,31.0276903,121.4409744,-2.48919,-6.38169,-8.36499,0.000512231,0.000809682,0.0,-0.196126,-0.0849308,0.246994,0.442598,-0.00535803,-0.00263178,0.038596,6.07101,2.54724,6.50582,-1.26049,2.14036,9.58544,-0.246994,0.132635,0.205153,0.303606,0.253741,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790013694,23617696,31.0276903,121.4409744,-2.51848,-6.38328,-8.36215,0.000512231,0.000809682,0.0,-0.24058,-0.0678241,0.230864,0.38519,-0.00535803,-0.00263178,0.038596,-2.7659,-0.78632,-10.1278,-1.25987,2.14036,9.5826,-0.230864,0.122817,0.2026,0.244104,0.218789,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790117670,23617696,31.0276903,121.4409744,-2.54772,-6.38318,-8.35567,0.000512231,0.000809682,0.0,-0.183645,-0.0804639,0.217966,0.339027,-0.00535803,-0.00263178,0.038596,2.48279,1.52657,-2.06635,-1.25916,2.14036,9.57612,-0.217966,0.13366,0.206319,0.317386,0.260618,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790217694,23617696,31.0276903,121.4409744,-2.56607,-6.38879,-8.35309,0.000512231,0.000809682,0.0,-0.124455,-0.145373,0.162543,0.25575,-0.00535803,-0.00263178,0.038596,1.90652,-2.67813,-12.8014,-1.25794,2.14036,9.57355,-0.162543,0.122707,0.202901,0.251065,0.222531,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790318714,23617696,31.0276903,121.4409744,-2.57313,-6.39957,-8.34556,0.000512231,0.000809682,0.0,-0.0195598,-0.179704,0.226337,0.297999,-0.00535803,-0.00263178,0.038596,7.44106,-1.73251,-9.44881,-1.25634,2.14036,9.56601,-0.226337,0.133976,0.206662,0.321856,0.263139,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790422529,23617696,31.0276903,121.4409744,-2.57188,-6.41428,-8.32546,0.000512231,0.000809682,0.0,0.0984042,-0.243228,0.267146,0.325124,-0.00535803,-0.00263178,0.038596,5.69084,-0.214639,-3.53593,-1.25255,2.14036,9.54591,-0.267146,0.12352,0.205876,0.254117,0.225252,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790523328,23617696,31.0276903,121.4409744,-2.56475,-6.42868,-8.31051,0.000512231,0.000809682,0.0,0.110229,-0.244169,0.284711,0.321569,-0.00535803,-0.00263178,0.038596,-0.137748,-0.910392,-6.66739,-1.2497,2.14036,9.53096,-0.284711,0.134025,0.208923,0.319349,0.26246,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790623299,23617696,31.0276903,121.4409744,-2.56798,-6.42932,-8.29658,0.000512231,0.000809682,0.0,0.0486038,-0.13937,0.308986,0.325861,-0.00535803,-0.00263178,0.038596,-1.34135,0.437929,6.79205,-1.24606,2.14036,9.51703,-0.308986,0.123579,0.206756,0.26258,0.229014,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790727490,23617696,31.0276903,121.4409744,-2.58043,-6.41924,-8.27022,0.000512231,0.000809682,0.0,-0.0175588,-0.0746781,0.279545,0.29249,-0.00535803,-0.00263178,0.038596,-1.27132,-1.59381,7.59908,-1.24339,2.14036,9.49067,-0.279545,0.135901,0.211798,0.331946,0.26928,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790828138,23617696,31.0276903,121.4409744,-2.60922,-6.39662,-8.25626,0.000512231,0.000809682,0.0,-0.1519,0.0465819,0.253906,0.254349,-0.00535803,-0.00263178,0.038596,1.2384,0.028473,-5.04689,-1.2423,2.14036,9.47671,-0.253906,0.123853,0.207687,0.248268,0.222854,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
790928124,23617696,31.0276903,121.4409744,-2.65378,-6.35806,-8.25167,0.000512231,0.000809682,0.0,-0.195376,0.0988247,0.312362,0.289082,-0.00535803,-0.00263178,0.038596,-1.16526,-0.958669,12.5084,-1.23958,2.14036,9.47212,-0.312362,0.13523,0.210097,0.319666,0.263223,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791032107,23617696,31.0276903,121.4409744,-2.69618,-6.31764,-8.22635,0.000512231,0.000809682,0.0,-0.181589,0.137836,0.343216,0.31827,-0.00535803,-0.00263178,0.038596,6.23718,1.52488,11.6288,-1.23833,2.14036,9.4468,-0.343216,0.124529,0.206781,0.268801,0.232252,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791132134,23617696,31.0276903,121.4409744,-2.72886,-6.28381,-8.18545,0.000512231,0.000809682,0.0,-0.163914,0.0867152,0.305526,0.292114,-0.00535803,-0.00263178,0.038596,-8.34757,-5.42191,-5.20988,-1.23749,2.14036,9.4059,-0.305526,0.135964,0.210001,0.331246,0.268488,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791232947,23617696,31.0276903,121.4409744,-2.75693,-6.25719,-8.16109,0.000512231,0.000809682,0.0,-0.136325,0.060985,0.341401,0.321956,-0.00535803,-0.00263178,0.038596,-0.885664,-4.22137,1.36936,-1.23658,2.14036,9.38155,-0.341401,0.124652,0.20986,0.264708,0.231158,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791332953,23617696,31.0276903,121.4409744,-2.77604,-6.23917,-8.14391,0.000512231,0.000809682,0.0,-0.0348579,0.0281309,0.326039,0.289256,-0.00535803,-0.00263178,0.038596,8.49774,8.49927,-4.56998,-1.23476,2.14036,9.36436,-0.326039,0.137141,0.213631,0.332739,0.270332,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791436909,23617696,31.0276903,121.4409744,-2.79144,-6.22503,-8.1308,0.000512231,0.000809682,0.0,-0.0930694,0.0365292,0.307251,0.25511,-0.00535803,-0.00263178,0.038596,5.22231,4.16146,-5.18969,-1.23494,2.14036,9.35126,-0.307251,0.125239,0.209484,0.274284,0.235626,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791537703,23617696,31.0276903,121.4409744,-2.80291,-6.21239,-8.10665,0.000512231,0.000809682,0.0,-0.0189074,-0.0165977,0.327862,0.269555,-0.00535803,-0.00263178,0.038596,1.38055,5.4482,-5.9465,-1.23334,2.14036,9.3271,-0.327862,0.138491,0.212375,0.34053,0.274076,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791637716,23617696,31.0276903,121.4409744,-2.80962,-6.20375,-8.02266,0.000512231,0.000809682,0.0,-0.0834109,0.00503207,0.396294,0.386772,-0.00535803,-0.00263178,0.038596,-10.8886,-2.44687,8.68719,-1.23313,2.14036,9.24312,-0.396294,0.125313,0.20804,0.255039,0.226884,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791741737,23617696,31.0276903,121.4409744,-2.8143,-6.19125,-7.94941,0.000512231,0.000809682,0.0,-0.0221899,0.0094463,0.325921,0.344929,-0.00535803,-0.00263178,0.038596,1.68635,3.21095,-8.38958,-1.23321,2.14036,9.16986,-0.325921,0.136773,0.21036,0.321918,0.264786,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791842622,23617696,31.0276903,121.4409744,-2.80981,-6.1797,-7.90361,0.000512231,0.000809682,0.0,0.057297,-0.0140039,0.25172,0.272848,-0.00535803,-0.00263178,0.038596,4.99018,0.827929,-17.2735,-1.23258,2.14036,9.12406,-0.25172,0.125374,0.206916,0.26303,0.229667,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
791942523,23617696,31.0276903,121.4409744,-2.79725,-6.17125,-7.90485,0.000512231,0.000809682,0.0,0.0658907,-0.0295106,0.258623,0.244548,-0.00535803,-0.00263178,0.038596,1.85727,-3.31856,2.27799,-1.23288,2.14036,9.1253,-0.258623,0.137176,0.210486,0.328476,0.267298,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792046613,23617696,31.0276903,121.4409744,-2.77825,-6.16878,-7.84842,0.000512231,0.000809682,0.0,0.16332,-0.132626,0.22796,0.244503,-0.00535803,-0.00263178,0.038596,1.67386,-4.34987,-9.04116,-1.23287,2.14036,9.06887,-0.22796,0.125944,0.206944,0.283678,0.239804,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792151284,23617696,31.0276903,121.4409744,-2.75039,-6.18069,-7.86382,0.000512231,0.000809682,0.0,0.213662,-0.24411,0.181615,0.155498,-0.00535803,-0.00263178,0.038596,-6.86508,-7.85386,-11.4024,-1.23591,2.14036,9.08427,-0.181615,0.139859,0.211373,0.348186,0.277784,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792251266,23617696,31.0276903,121.4409744,-2.72726,-6.19601,-7.88781,0.000512231,0.000809682,0.0,0.216229,-0.249546,0.240515,0.174066,-0.00535803,-0.00263178,0.038596,-4.01429,-2.77688,5.79974,-1.23876,2.14036,9.10827,-0.240515,0.126166,0.207833,0.276853,0.237765,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792351278,23617696,31.0276903,121.4409744,-2.70439,-6.21516,-7.83512,0.000512231,0.000809682,0.0,0.2153,-0.249522,0.293958,0.259583,-0.00535803,-0.00263178,0.038596,-1.12393,5.05095,3.27721,-1.23862,2.14036,9.05557,-0.293958,0.139847,0.211076,0.34355,0.276381,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792456156,23617696,31.0276903,121.4409744,-2.6847,-6.22788,-7.70201,0.000512231,0.000809682,0.0,0.204071,-0.210356,0.382763,0.442773,-0.00535803,-0.00263178,0.038596,3.91192,9.74548,6.87939,-1.2399,2.14036,8.92246,-0.382763,0.127114,0.206054,0.281542,0.240346,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792560091,23617696,31.0276903,121.4409744,-2.66934,-6.23462,-7.59005,0.000512231,0.000809682,0.0,0.144078,-0.154706,0.35918,0.477123,-0.00535803,-0.00263178,0.038596,8.27856,-1.59849,-5.30897,-1.24022,2.14036,8.81051,-0.35918,0.141051,0.21064,0.346357,0.278219,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792660090,23617696,31.0276903,121.4409744,-2.66603,-6.22865,-7.50895,0.000512231,0.000809682,0.0,0.101479,-0.0917138,0.335317,0.479109,-0.00535803,-0.00263178,0.038596,-0.0678594,3.73455,-1.08739,-1.23922,2.14036,8.7294,-0.335317,0.127196,0.205052,0.282443,0.240737,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792764207,23617696,31.0276903,121.4409744,-2.66717,-6.22049,-7.47009,0.000512231,0.000809682,0.0,0.0694112,-0.0780693,0.285135,0.41203,-0.00535803,-0.00263178,0.038596,-0.67549,2.76813,-5.71192,-1.2388,2.14036,8.69054,-0.285135,0.141161,0.209776,0.347172,0.278578,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792864932,23617696,31.0276903,121.4409744,-2.67076,-6.21416,-7.43936,0.000512231,0.000809682,0.0,0.0453802,-0.0692686,0.277081,0.387431,-0.00535803,-0.00263178,0.038596,-0.914691,-4.16162,-3.96945,-1.2374,2.14036,8.65981,-0.277081,0.127881,0.204766,0.282285,0.241047,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
792964913,23617696,31.0276903,121.4409744,-2.67039,-6.21439,-7.37169,0.000512231,0.000809682,0.0,0.049509,-0.0990021,0.297257,0.428275,-0.00535803,-0.00263178,0.038596,1.5106,-4.95228,-1.37892,-1.23757,2.14036,8.59215,-0.297257,0.140573,0.209897,0.342516,0.276212,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793068951,23617696,31.0276903,121.4409744,-2.67566,-6.2161,-7.3163,0.000512231,0.000809682,0.0,0.0352088,-0.109682,0.278578,0.413035,-0.00535803,-0.00263178,0.038596,-0.756963,1.55289,-7.55341,-1.23871,2.14036,8.53675,-0.278578,0.128053,0.204957,0.291934,0.245459,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793169771,23617696,31.0276903,121.4409744,-2.68268,-6.22152,-7.23576,0.000512231,0.000809682,0.0,0.0244018,-0.112099,0.267446,0.43133,-0.00535803,-0.00263178,0.038596,2.8458,3.25784,-6.64298,-1.23931,2.14036,8.45621,-0.267446,0.119122,0.20251,0.206067,0.193912,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793269703,23617696,31.0276903,121.4409744,-2.69162,-6.23101,-7.1329,0.000512231,0.000809682,0.0,-0.0335531,-0.127716,0.248513,0.464146,-0.00535803,-0.00263178,0.038596,-8.05745,-0.521638,4.88332,-1.24097,2.14036,8.35335,-0.248513,0.127811,0.203913,0.208334,0.193534,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793369760,23617696,31.0276903,121.4409744,-2.70427,-6.23961,-7.05781,0.000512231,0.000809682,0.0,-0.00557838,-0.134305,0.221378,0.455854,-0.00535803,-0.00263178,0.038596,5.56915,-0.984633,-8.25155,-1.24262,2.14036,8.27826,-0.221378,0.11879,0.200521,0.165698,0.162247,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793474459,23617696,31.0276903,121.4409744,-2.71408,-6.24742,-7.01093,0.000512231,0.000809682,0.0,-0.0298119,-0.12615,0.219095,0.446079,-0.00535803,-0.00263178,0.038596,-2.41802,-8.93991,2.37832,-1.24414,2.14036,8.23139,-0.219095,0.128064,0.203671,0.170203,0.162042,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793574556,23617696,31.0276903,121.4409744,-2.7211,-6.26002,-7.01571,0.000512231,0.000809682,0.0,-0.058413,-0.118787,0.14814,0.328447,-0.00535803,-0.00263178,0.038596,-0.724996,-0.502352,8.45863,-1.24696,2.14036,8.23617,-0.14814,0.138234,0.205908,0.175627,0.161486,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793674593,23617696,31.0276903,121.4409744,-2.7283,-6.26852,-7.03462,0.000512231,0.000809682,0.0,-0.104788,-0.0481006,0.186756,0.311508,-0.00535803,-0.00263178,0.038596,-2.28059,-2.17207,5.73996,-1.24837,2.14036,8.25507,-0.186756,0.126671,0.201889,0.150151,0.141811,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793779284,23617696,31.0276903,121.4409744,-2.73771,-6.27133,-7.0415,0.000512231,0.000809682,0.0,-0.111081,-0.000994856,0.270016,0.352029,-0.00535803,-0.00263178,0.038596,-5.81253,-1.84355,5.77186,-1.24914,2.14036,8.26196,-0.270016,0.136629,0.20544,0.157834,0.141597,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793883316,23617696,31.0276903,121.4409744,-2.73583,-6.26936,-7.0435,0.000512231,0.000809682,0.0,-0.0567025,0.0111752,0.359742,0.401851,-0.00535803,-0.00263178,0.038596,-5.67894,-2.60192,-0.40544,-1.24915,2.14036,8.26395,-0.359742,0.126322,0.201727,0.141152,0.127833,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
793983400,23617696,31.0276903,121.4409744,-2.72578,-6.27294,-7.02152,0.000512231,0.000809682,0.0,0.07424,-0.0508399,0.382318,0.406412,-0.00535803,-0.00263178,0.038596,6.26979,4.06785,8.14682,-1.24834,2.14036,8.24197,-0.382318,0.117553,0.199207,0.128295,0.117515,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794084176,23617696,31.0276903,121.4409744,-2.70285,-6.28881,-7.00007,0.000512231,0.000809682,0.0,0.071206,-0.0847303,0.322304,0.331543,-0.00535803,-0.00263178,0.038596,2.7012,3.33687,-2.50912,-1.24873,2.14036,8.22052,-0.322304,0.125615,0.20204,0.137165,0.117606,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794188143,23617696,31.0276903,121.4409744,-2.67842,-6.31172,-6.99297,0.000512231,0.000809682,0.0,0.0664544,-0.123818,0.275283,0.26332,-0.00535803,-0.00263178,0.038596,-1.08591,0.471966,5.4887,-1.24876,2.14036,8.21342,-0.275283,0.117352,0.199813,0.127152,0.109537,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794288131,23617696,31.0276903,121.4409744,-2.65593,-6.33667,-6.96822,0.000512231,0.000809682,0.0,0.106062,-0.129636,0.261792,0.250186,-0.00535803,-0.00263178,0.038596,-0.186653,3.57229,-1.61299,-1.24886,2.14036,8.18867,-0.261792,0.125362,0.201444,0.137953,0.10957,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794388921,23617696,31.0276903,121.4409744,-2.63095,-6.36636,-6.92591,0.000512231,0.000809682,0.0,0.101416,-0.173825,0.21128,0.219629,-0.00535803,-0.00263178,0.038596,-0.410432,1.85419,-4.66661,-1.2491,2.14036,8.14637,-0.21128,0.1169,0.198092,0.127841,0.102881,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794492867,23617696,31.0276903,121.4409744,-2.60485,-6.39459,-6.86229,0.000512231,0.000809682,0.0,0.0914673,-0.155127,0.289337,0.334382,-0.00535803,-0.00263178,0.038596,4.76804,-1.44515,0.290842,-1.24982,2.14036,8.08274,-0.289337,0.124945,0.200564,0.138477,0.103249,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794592840,23617696,31.0276903,121.4409744,-2.58362,-6.41811,-6.83385,0.000512231,0.000809682,0.0,0.0798858,-0.138093,0.286463,0.325702,-0.00535803,-0.00263178,0.038596,2.89869,-6.2676,-7.02753,-1.2478,2.14036,8.05431,-0.286463,0.117195,0.197885,0.129211,0.0978184,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794693769,23617696,31.0276903,121.4409744,-2.56484,-6.43909,-6.81864,0.000512231,0.000809682,0.0,0.089064,-0.148666,0.31067,0.333084,-0.00535803,-0.00263178,0.038596,-1.24488,-1.56106,12.4192,-1.24644,2.14036,8.0391,-0.31067,0.124757,0.199736,0.138413,0.0982381,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794797709,23617696,31.0276903,121.4409744,-2.54609,-6.46023,-6.80971,0.000512231,0.000809682,0.0,0.131791,-0.15713,0.279999,0.281725,-0.00535803,-0.00263178,0.038596,1.36255,2.46545,2.2267,-1.24444,2.14036,8.03017,-0.279999,0.116771,0.19714,0.128252,0.0936686,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794897686,23617696,31.0276903,121.4409744,-2.52087,-6.48775,-6.77328,0.000512231,0.000809682,0.0,0.162362,-0.24162,0.249993,0.263848,-0.00535803,-0.00263178,0.038596,-3.28119,-1.48509,-2.36939,-1.24252,2.14036,7.99374,-0.249993,0.12513,0.19938,0.138455,0.0943475,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
794997714,23617696,31.0276903,121.4409744,-2.49922,-6.51563,-6.6888,0.000512231,0.000809682,0.0,0.139305,-0.210886,0.273256,0.344447,-0.00535803,-0.00263178,0.038596,4.34936,3.03255,3.25252,-1.24358,2.14036,7.90926,-0.273256,0.116748,0.198294,0.1278,0.0907195,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795102687,23617696,31.0276903,121.4409744,-2.48337,-6.53724,-6.61672,0.000512231,0.000809682,0.0,0.12391,-0.237377,0.262026,0.364352,-0.00535803,-0.00263178,0.038596,2.44139,-6.22043,-11.5096,-1.24055,2.14036,7.83718,-0.262026,0.125879,0.200769,0.138336,0.0916403,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795206656,23617696,31.0276903,121.4409744,-2.47227,-6.55684,-6.53159,0.000512231,0.000809682,0.0,0.095121,-0.20446,0.28581,0.432403,-0.00535803,-0.00263178,0.038596,-5.59203,-1.74698,1.46518,-1.24027,2.14036,7.75204,-0.28581,0.117737,0.197962,0.12741,0.0882357,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795306586,23617696,31.0276903,121.4409744,-2.46721,-6.57089,-6.4543,0.000512231,0.000809682,0.0,0.0646715,-0.201072,0.244912,0.426291,-0.00535803,-0.00263178,0.038596,-3.14087,-4.35927,3.85324,-1.23876,2.14036,7.67475,-0.244912,0.125693,0.199398,0.136169,0.0890526,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795407405,23617696,31.0276903,121.4409744,-2.47217,-6.57705,-6.40991,0.000512231,0.000809682,0.0,0.0342209,-0.185861,0.230234,0.411953,-0.00535803,-0.00263178,0.038596,-3.00733,-5.79944,3.59137,-1.2371,2.14036,7.63036,-0.230234,0.117838,0.197841,0.125703,0.0863046,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795511318,23617696,31.0276903,121.4409744,-2.48349,-6.57984,-6.39901,0.000512231,0.000809682,0.0,-0.0256137,-0.128928,0.181331,0.333169,-0.00535803,-0.00263178,0.038596,2.44138,1.05509,-0.0982311,-1.23487,2.14036,7.61947,-0.181331,0.126568,0.200627,0.134638,0.0875515,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795612368,23617696,31.0276903,121.4409744,-2.5032,-6.57606,-6.38727,0.000512231,0.000809682,0.0,-0.0919101,-0.0714613,0.254485,0.381445,-0.00535803,-0.00263178,0.038596,1.88522,-2.09829,0.9106,-1.23445,2.14036,7.60773,-0.254485,0.117755,0.198639,0.12346,0.0849601,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795712113,23617696,31.0276903,121.4409744,-2.52993,-6.56403,-6.3937,0.000512231,0.000809682,0.0,-0.0971265,-0.0310284,0.221524,0.305183,-0.00535803,-0.00263178,0.038596,-1.77651,3.27723,2.79176,-1.23384,2.14036,7.61416,-0.221524,0.126437,0.200301,0.131286,0.0861347,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795816121,23617696,31.0276903,121.4409744,-2.55675,-6.55126,-6.41526,0.000512231,0.000809682,0.0,-0.111448,-0.00389947,0.266359,0.296184,-0.00535803,-0.00263178,0.038596,3.77489,0.677362,4.80336,-1.23538,2.14036,7.63571,-0.266359,0.118307,0.199729,0.120866,0.0840987,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
795916123,23617696,31.0276903,121.4409744,-2.58632,-6.53521,-6.39407,0.000512231,0.000809682,0.0,-0.083078,-0.0134059,0.293416,0.314379,-0.00535803,-0.00263178,0.038596,4.32552,0.651087,-6.16048,-1.23882,2.14036,7.61452,-0.293416,0.126278,0.200852,0.127632,0.085233,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
796016901,23617696,31.0276903,121.4409744,-2.61777,-6.51524,-6.39063,0.000512231,0.000809682,0.0,-0.0952477,0.050166,0.356476,0.344913,-0.00535803,-0.00263178,0.038596,4.17555,7.93068,3.1176,-1.24004,2.14036,7.61108,-0.356476,0.118518,0.198267,0.118126,0.0831057,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
